content,label,tokens
SouthwestAir nvm gate said theyre holding connections thanks for quick response,1,"['SouthwestAir', 'nvm', 'gate', 'said', 'theyre', 'holding', 'connections', 'thanks', 'for', 'quick', 'response']"
JetBlue jua at JFK just ask desk was incredibly helpful thanks,1,"['JetBlue', 'jua', 'at', 'JFK', 'just', 'ask', 'desk', 'was', 'incredibly', 'helpful', 'thanks']"
AmericanAir great flight experience again SFOJFK dare i say it a consistent high quality on a legacy airline keep it up guys,1,"['AmericanAir', 'great', 'flight', 'experience', 'again', 'SFOJFK', 'dare', 'i', 'say', 'it', 'a', 'consistent', 'high', 'quality', 'on', 'a', 'legacy', 'airline', 'keep', 'it', 'up', 'guys']"
united i am  thank you,1,"['united', 'i', 'am', 'thank', 'you']"
JetBlue finally taking off LASFLLSJU letsgo,1,"['JetBlue', 'finally', 'taking', 'off', 'LASFLLSJU', 'letsgo']"
united provide a voucher for one of my customers and i will tweet about you all day long earnedmybusiness,1,"['united', 'provide', 'a', 'voucher', 'for', 'one', 'of', 'my', 'customers', 'and', 'i', 'will', 'tweet', 'about', 'you', 'all', 'day', 'long', 'earnedmybusiness']"
SouthwestAir thanks southwest for saving our trip my sweetheart isnt going to miss seeing AltonBrownLive thanks to yall SOhappy,1,"['SouthwestAir', 'thanks', 'southwest', 'for', 'saving', 'our', 'trip', 'my', 'sweetheart', 'isnt', 'going', 'to', 'miss', 'seeing', 'AltonBrownLive', 'thanks', 'to', 'yall', 'SOhappy']"
united thanks for the upgrade today great way to start my week cc CiscoJimFrench cobedien,1,"['united', 'thanks', 'for', 'the', 'upgrade', 'today', 'great', 'way', 'to', 'start', 'my', 'week', 'cc', 'CiscoJimFrench', 'cobedien']"
JetBlue credit to you for replying ill look forward to hopefully one of those 103 on my flight home tonight,1,"['JetBlue', 'credit', 'to', 'you', 'for', 'replying', 'ill', 'look', 'forward', 'to', 'hopefully', 'one', 'of', 'those', '103', 'on', 'my', 'flight', 'home', 'tonight']"
SouthwestAir flight 1700 PHX TO LAX wheels stop glad to be home thanks to the professionals both up front and in the cabin,1,"['SouthwestAir', 'flight', '1700', 'PHX', 'TO', 'LAX', 'wheels', 'stop', 'glad', 'to', 'be', 'home', 'thanks', 'to', 'the', 'professionals', 'both', 'up', 'front', 'and', 'in', 'the', 'cabin']"
USAirways thats where we are now thank you,1,"['USAirways', 'thats', 'where', 'we', 'are', 'now', 'thank', 'you']"
united suntoshi i still like you united airlines,1,"['united', 'suntoshi', 'i', 'still', 'like', 'you', 'united', 'airlines']"
united thank you you need to follow back tho otherwise i cant DM you x,1,"['united', 'thank', 'you', 'you', 'need', 'to', 'follow', 'back', 'tho', 'otherwise', 'i', 'cant', 'DM', 'you', 'x']"
AmericanAir not necessary i am confident the excellent inflight staff will make the appropriate report,1,"['AmericanAir', 'not', 'necessary', 'i', 'am', 'confident', 'the', 'excellent', 'inflight', 'staff', 'will', 'make', 'the', 'appropriate', 'report']"
united thank you love united have 4 flights today,1,"['united', 'thank', 'you', 'love', 'united', 'have', '4', 'flights', 'today']"
jetblue offered me a complimentary drink for switching seats stewardess asked for my age  i said 30 we giggled goodgenes ilookyoung,1,"['jetblue', 'offered', 'me', 'a', 'complimentary', 'drink', 'for', 'switching', 'seats', 'stewardess', 'asked', 'for', 'my', 'age', 'i', 'said', '30', 'we', 'giggled', 'goodgenes', 'ilookyoung']"
AmericanAir 1 i was on 1610 today to YYZ i had a bit of a bag issue that was cleared up beautifully thank you to all of the check in,1,"['AmericanAir', '1', 'i', 'was', 'on', '1610', 'today', 'to', 'YYZ', 'i', 'had', 'a', 'bit', 'of', 'a', 'bag', 'issue', 'that', 'was', 'cleared', 'up', 'beautifully', 'thank', 'you', 'to', 'all', 'of', 'the', 'check', 'in']"
JetBlue thats why i love JetBlue truebluemember4life,1,"['JetBlue', 'thats', 'why', 'i', 'love', 'JetBlue', 'truebluemember4life']"
SouthwestAir think you have great people working for you,1,"['SouthwestAir', 'think', 'you', 'have', 'great', 'people', 'working', 'for', 'you']"
VirginAmerica always xoxo,1,"['VirginAmerica', 'always', 'xoxo']"
JetBlue your customer service agent bonnie is amazing on the phone she deserves a promotion,1,"['JetBlue', 'your', 'customer', 'service', 'agent', 'bonnie', 'is', 'amazing', 'on', 'the', 'phone', 'she', 'deserves', 'a', 'promotion']"
united thanks for the epic service on 863 always a pleasure outstanding crew,1,"['united', 'thanks', 'for', 'the', 'epic', 'service', 'on', '863', 'always', 'a', 'pleasure', 'outstanding', 'crew']"
AmericanAir i would like to thank the customer service team for their response to my cancelled flightled flight but just offering to cont,1,"['AmericanAir', 'i', 'would', 'like', 'to', 'thank', 'the', 'customer', 'service', 'team', 'for', 'their', 'response', 'to', 'my', 'cancelled', 'flightled', 'flight', 'but', 'just', 'offering', 'to', 'cont']"
AmericanAir beantownmatty sounds like a date,1,"['AmericanAir', 'beantownmatty', 'sounds', 'like', 'a', 'date']"
SouthwestAir thank you kindly,1,"['SouthwestAir', 'thank', 'you', 'kindly']"
JetBlue CinziannaP thank you i like the quick response on twitter,1,"['JetBlue', 'CinziannaP', 'thank', 'you', 'i', 'like', 'the', 'quick', 'response', 'on', 'twitter']"
united new apple crâpe amazing live from UA1207 really nice crew too AmericanAir has biscuits UA needs them 2,1,"['united', 'new', 'apple', 'crâpe', 'amazing', 'live', 'from', 'UA1207', 'really', 'nice', 'crew', 'too', 'AmericanAir', 'has', 'biscuits', 'UA', 'needs', 'them', '2']"
JetBlue loudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_face yall are really better then american airlines though,1,"['JetBlue', 'loudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_face', 'yall', 'are', 'really', 'better', 'then', 'american', 'airlines', 'though']"
JetBlue seems a few of my friends speak highly as well now we just need to find a decent priced way to go from YVR to SEA and overnight,1,"['JetBlue', 'seems', 'a', 'few', 'of', 'my', 'friends', 'speak', 'highly', 'as', 'well', 'now', 'we', 'just', 'need', 'to', 'find', 'a', 'decent', 'priced', 'way', 'to', 'go', 'from', 'YVR', 'to', 'SEA', 'and', 'overnight']"
JetBlue they were amazing and thank you,1,"['JetBlue', 'they', 'were', 'amazing', 'and', 'thank', 'you']"
united thnx,1,"['united', 'thnx']"
JetBlue awesome thank you,1,"['JetBlue', 'awesome', 'thank', 'you']"
united huge kudos to the FO of sundays flt 1623 sjoiad handed my daughter her first pair of wings keeping traditions alive,1,"['united', 'huge', 'kudos', 'to', 'the', 'FO', 'of', 'sundays', 'flt', '1623', 'sjoiad', 'handed', 'my', 'daughter', 'her', 'first', 'pair', 'of', 'wings', 'keeping', 'traditions', 'alive']"
AmericanAir yes thanks for checking very cramped but got on  made it safely flying back tomorrow at 1pm,1,"['AmericanAir', 'yes', 'thanks', 'for', 'checking', 'very', 'cramped', 'but', 'got', 'on', 'made', 'it', 'safely', 'flying', 'back', 'tomorrow', 'at', '1pm']"
JetBlue aha ok thanks was worried there might not be a seat at all  will do it at the airport tomorrow then,1,"['JetBlue', 'aha', 'ok', 'thanks', 'was', 'worried', 'there', 'might', 'not', 'be', 'a', 'seat', 'at', 'all', 'will', 'do', 'it', 'at', 'the', 'airport', 'tomorrow', 'then']"
united flt 1583 EWR to SFO excellent service friendly flight attendants made the 6AM flight a very good start to the day,1,"['united', 'flt', '1583', 'EWR', 'to', 'SFO', 'excellent', 'service', 'friendly', 'flight', 'attendants', 'made', 'the', '6AM', 'flight', 'a', 'very', 'good', 'start', 'to', 'the', 'day']"
USAirways  thanks i hope so maybe you can put in a good word for me,1,"['USAirways', 'thanks', 'i', 'hope', 'so', 'maybe', 'you', 'can', 'put', 'in', 'a', 'good', 'word', 'for', 'me']"
SouthwestAir i owe you an apology my tweet was out of frustration not constructive criticism im a SW fan  LOVE your service,1,"['SouthwestAir', 'i', 'owe', 'you', 'an', 'apology', 'my', 'tweet', 'was', 'out', 'of', 'frustration', 'not', 'constructive', 'criticism', 'im', 'a', 'SW', 'fan', 'LOVE', 'your', 'service']"
SouthwestAir roundtrip tickets just arrived for our auction at the PostMasters invitational thanks southwest,1,"['SouthwestAir', 'roundtrip', 'tickets', 'just', 'arrived', 'for', 'our', 'auction', 'at', 'the', 'PostMasters', 'invitational', 'thanks', 'southwest']"
USAirways best GAgent in a long time  danny b for US628 DFWCLT appreciated how up to date he kept us during irrops super professional,1,"['USAirways', 'best', 'GAgent', 'in', 'a', 'long', 'time', 'danny', 'b', 'for', 'US628', 'DFWCLT', 'appreciated', 'how', 'up', 'to', 'date', 'he', 'kept', 'us', 'during', 'irrops', 'super', 'professional']"
SouthwestAir rocks open letter to flight attendant   my child was inspired thank you,1,"['SouthwestAir', 'rocks', 'open', 'letter', 'to', 'flight', 'attendant', 'my', 'child', 'was', 'inspired', 'thank', 'you']"
JetBlue i only fly jet blue,1,"['JetBlue', 'i', 'only', 'fly', 'jet', 'blue']"
united annricord great appreciate itsmiling_face_with_smiling_eyes,1,"['united', 'annricord', 'great', 'appreciate', 'itsmiling_face_with_smiling_eyes']"
SouthwestAir amazing customer service as well will definitely fly with you guys again if my instrument is involved 1010,1,"['SouthwestAir', 'amazing', 'customer', 'service', 'as', 'well', 'will', 'definitely', 'fly', 'with', 'you', 'guys', 'again', 'if', 'my', 'instrument', 'is', 'involved', '1010']"
SouthwestAir thanks for getting me back to nashville big thanks to the pilots on the 615 out of baltimore flying in snow landing on ice,1,"['SouthwestAir', 'thanks', 'for', 'getting', 'me', 'back', 'to', 'nashville', 'big', 'thanks', 'to', 'the', 'pilots', 'on', 'the', '615', 'out', 'of', 'baltimore', 'flying', 'in', 'snow', 'landing', 'on', 'ice']"
united thats fine ill take them,1,"['united', 'thats', 'fine', 'ill', 'take', 'them']"
united sivi stewart at lax was fantastic tonight helping to find a lost item for us at the airport much thanks,1,"['united', 'sivi', 'stewart', 'at', 'lax', 'was', 'fantastic', 'tonight', 'helping', 'to', 'find', 'a', 'lost', 'item', 'for', 'us', 'at', 'the', 'airport', 'much', 'thanks']"
SouthwestAir got it taken care of thank you 3,1,"['SouthwestAir', 'got', 'it', 'taken', 'care', 'of', 'thank', 'you', '3']"
USAirways woohoo he still has 1 more flight but so happy to hear theyre in the air just about cried must be the preggo hormones thx,1,"['USAirways', 'woohoo', 'he', 'still', 'has', '1', 'more', 'flight', 'but', 'so', 'happy', 'to', 'hear', 'theyre', 'in', 'the', 'air', 'just', 'about', 'cried', 'must', 'be', 'the', 'preggo', 'hormones', 'thx']"
SouthwestAir another great trip LAX 823  LAS 3075 BNA thanks so much,1,"['SouthwestAir', 'another', 'great', 'trip', 'LAX', '823', 'LAS', '3075', 'BNA', 'thanks', 'so', 'much']"
united thanks for more timely updates,1,"['united', 'thanks', 'for', 'more', 'timely', 'updates']"
SouthwestAir makes flying for UNO_Baseball fun flight crew just led the plane in singing happy birthday to one of our guys LuvInTheAir,1,"['SouthwestAir', 'makes', 'flying', 'for', 'UNO_Baseball', 'fun', 'flight', 'crew', 'just', 'led', 'the', 'plane', 'in', 'singing', 'happy', 'birthday', 'to', 'one', 'of', 'our', 'guys', 'LuvInTheAir']"
AmericanAir mad love  NYC,1,"['AmericanAir', 'mad', 'love', 'NYC']"
yes thanks so much purple_heartunited whitterbug we see you spoke with our reservations team and theyve reinstated the flight thanks EY,1,"['yes', 'thanks', 'so', 'much', 'purple_heartunited', 'whitterbug', 'we', 'see', 'you', 'spoke', 'with', 'our', 'reservations', 'team', 'and', 'theyve', 'reinstated', 'the', 'flight', 'thanks', 'EY']"
SouthwestAir strives to be customer centric in everything they do  communications advertising customer journey etc ANAmarketers,1,"['SouthwestAir', 'strives', 'to', 'be', 'customer', 'centric', 'in', 'everything', 'they', 'do', 'communications', 'advertising', 'customer', 'journey', 'etc', 'ANAmarketers']"
SouthwestAir gracias appreciate that,1,"['SouthwestAir', 'gracias', 'appreciate', 'that']"
JetBlue thank you for the free flyfi makes an already great airline even better jetblue boston westpalmbeach flybetter,1,"['JetBlue', 'thank', 'you', 'for', 'the', 'free', 'flyfi', 'makes', 'an', 'already', 'great', 'airline', 'even', 'better', 'jetblue', 'boston', 'westpalmbeach', 'flybetter']"
SouthwestAir was fantastic thats the best flight service ive ever had,1,"['SouthwestAir', 'was', 'fantastic', 'thats', 'the', 'best', 'flight', 'service', 'ive', 'ever', 'had']"
SouthwestAir thank you i cant wait either,1,"['SouthwestAir', 'thank', 'you', 'i', 'cant', 'wait', 'either']"
USAirways i appreciate your prompt response,1,"['USAirways', 'i', 'appreciate', 'your', 'prompt', 'response']"
JetBlue thanks i appreciate your prompt response,1,"['JetBlue', 'thanks', 'i', 'appreciate', 'your', 'prompt', 'response']"
AmericanAir understood thanks anyway,1,"['AmericanAir', 'understood', 'thanks', 'anyway']"
SouthwestAir yall the real MVP with these prices,1,"['SouthwestAir', 'yall', 'the', 'real', 'MVP', 'with', 'these', 'prices']"
USAirways thank you,1,"['USAirways', 'thank', 'you']"
united ill check it out appreciate the response regardless,1,"['united', 'ill', 'check', 'it', 'out', 'appreciate', 'the', 'response', 'regardless']"
SouthwestAir just added passbook support to their iOS application finally i get to add them to my collection,1,"['SouthwestAir', 'just', 'added', 'passbook', 'support', 'to', 'their', 'iOS', 'application', 'finally', 'i', 'get', 'to', 'add', 'them', 'to', 'my', 'collection']"
AmericanAir thank you we got on a different flight to chicago,1,"['AmericanAir', 'thank', 'you', 'we', 'got', 'on', 'a', 'different', 'flight', 'to', 'chicago']"
JetBlue annnndddd i just booked my flight that was easy,1,"['JetBlue', 'annnndddd', 'i', 'just', 'booked', 'my', 'flight', 'that', 'was', 'easy']"
JetBlue was far less painful than what was coming from avis blue_heart,1,"['JetBlue', 'was', 'far', 'less', 'painful', 'than', 'what', 'was', 'coming', 'from', 'avis', 'blue_heart']"
AmericanAir thanks,1,"['AmericanAir', 'thanks']"
AmericanAir delaney and shawn at DFW showed exceptional customer service today will happily choose AA whenever possible now thank you,1,"['AmericanAir', 'delaney', 'and', 'shawn', 'at', 'DFW', 'showed', 'exceptional', 'customer', 'service', 'today', 'will', 'happily', 'choose', 'AA', 'whenever', 'possible', 'now', 'thank', 'you']"
AmericanAir thanks,1,"['AmericanAir', 'thanks']"
VirginAmerica of course i work for VirginAtlantic and im obsessed with the entire virgin family,1,"['VirginAmerica', 'of', 'course', 'i', 'work', 'for', 'VirginAtlantic', 'and', 'im', 'obsessed', 'with', 'the', 'entire', 'virgin', 'family']"
VirginAmerica i adore you and am so looking forward to my flight to austin in two weeks,1,"['VirginAmerica', 'i', 'adore', 'you', 'and', 'am', 'so', 'looking', 'forward', 'to', 'my', 'flight', 'to', 'austin', 'in', 'two', 'weeks']"
USAirways thanks,1,"['USAirways', 'thanks']"
VirginAmerica ladygaga carrieunderwood im lady gaga she is amazing smiling_face_with_smiling_eyes,1,"['VirginAmerica', 'ladygaga', 'carrieunderwood', 'im', 'lady', 'gaga', 'she', 'is', 'amazing', 'smiling_face_with_smiling_eyes']"
united bringing your a game with premium cabin dining nice,1,"['united', 'bringing', 'your', 'a', 'game', 'with', 'premium', 'cabin', 'dining', 'nice']"
united honestly i stopped trying to report things via website now i just laugh flights work miles accrue im sure its just cosmetic,1,"['united', 'honestly', 'i', 'stopped', 'trying', 'to', 'report', 'things', 'via', 'website', 'now', 'i', 'just', 'laugh', 'flights', 'work', 'miles', 'accrue', 'im', 'sure', 'its', 'just', 'cosmetic']"
just got off the phone AmericanAir customer service only 8 minutes to get my issue resoled you guys are awesome,1,"['just', 'got', 'off', 'the', 'phone', 'AmericanAir', 'customer', 'service', 'only', '8', 'minutes', 'to', 'get', 'my', 'issue', 'resoled', 'you', 'guys', 'are', 'awesome']"
united i will thank you,1,"['united', 'i', 'will', 'thank', 'you']"
united the only thing you fella have done right today is get me to the pacific time zone,1,"['united', 'the', 'only', 'thing', 'you', 'fella', 'have', 'done', 'right', 'today', 'is', 'get', 'me', 'to', 'the', 'pacific', 'time', 'zone']"
united yes they did must have fixed the broken ramp thanks,1,"['united', 'yes', 'they', 'did', 'must', 'have', 'fixed', 'the', 'broken', 'ramp', 'thanks']"
united yes LHRT2 lounge is fantastic if only the US ones could be remotely similar,1,"['united', 'yes', 'LHRT2', 'lounge', 'is', 'fantastic', 'if', 'only', 'the', 'US', 'ones', 'could', 'be', 'remotely', 'similar']"
JetBlue oh yes i hope you expand to other airports soon so i can fly you to see my family each year,1,"['JetBlue', 'oh', 'yes', 'i', 'hope', 'you', 'expand', 'to', 'other', 'airports', 'soon', 'so', 'i', 'can', 'fly', 'you', 'to', 'see', 'my', 'family', 'each', 'year']"
